tube_assembly_id|item|component|quantity
TA-00397|component_id_1|C-1622|2 
TA-00397|component_id_2|C-1629|2 
TA-00398|component_id_1|C-1420|2 
TA-00398|component_id_2|C-1421|2 
TA-00399|component_id_1|C-1420|2 
TA-00399|component_id_2|C-1421|2 
TA-00400|component_id_1|C-1420|2 
TA-00400|component_id_2|C-1421|2 
TA-00401|component_id_1|C-0823|2 
TA-00402|component_id_1|C-0823|2 
TA-00403|component_id_1|C-1975|2 
TA-00405|component_id_1|C-1313|2 
TA-00407|component_id_1|C-1208|2 
TA-00408|component_id_1|C-1620|2 
TA-00408|component_id_2|C-1627|2 
TA-00409|component_id_1|C-1243|2 
TA-00409|component_id_2|C-1244|2 
TA-00410|component_id_1|C-1845|2 
TA-00410|component_id_2|C-1846|2 
TA-00411|component_id_1|C-1420|2 
TA-00411|component_id_2|C-1421|2 
TA-00413|component_id_1|C-0448|1 
TA-00413|component_id_2|C-0449|1 
TA-00413|component_id_3|C-0061|1 
TA-00414|component_id_1|C-1420|2 
TA-00414|component_id_2|C-1421|2 
TA-00416|component_id_1|C-1848|2 
TA-00416|component_id_2|C-0001|2 
TA-00417|component_id_1|C-1848|2 
TA-00417|component_id_2|C-0001|2 
TA-00418|component_id_1|C-1369|2 
TA-00418|component_id_2|C-1375|1 
TA-00418|component_id_3|C-0057|1 
TA-00419|component_id_1|C-1369|2 
TA-00419|component_id_2|C-1375|1 
TA-00419|component_id_3|C-0057|1 
TA-00420|component_id_1|C-1369|2 
TA-00420|component_id_2|C-1375|1 
TA-00420|component_id_3|C-0057|1 
TA-00421|component_id_1|C-1369|2 
TA-00421|component_id_2|C-1375|1 
TA-00421|component_id_3|C-0057|1 
TA-00422|component_id_1|C-1369|2 
TA-00422|component_id_2|C-1375|1 
TA-00422|component_id_3|C-0057|1 
TA-00423|component_id_1|C-1369|2 
TA-00423|component_id_2|C-1375|1 
TA-00423|component_id_3|C-0057|1 
TA-00424|component_id_1|C-1369|2 
TA-00424|component_id_2|C-1375|1 
TA-00424|component_id_3|C-0057|1 
TA-00425|component_id_1|C-1369|2 
TA-00425|component_id_2|C-1375|1 
TA-00425|component_id_3|C-0057|1 
TA-00426|component_id_1|C-1369|2 
TA-00426|component_id_2|C-1375|1 
TA-00426|component_id_3|C-0057|1 
TA-00427|component_id_1|C-1369|2 
TA-00427|component_id_2|C-1375|1 
TA-00427|component_id_3|C-0057|1 
TA-00428|component_id_1|C-1369|2 
TA-00428|component_id_2|C-1375|1 
TA-00428|component_id_3|C-0057|1 
TA-00429|component_id_1|C-1369|2 
TA-00429|component_id_2|C-1375|1 
TA-00429|component_id_3|C-0057|1 
TA-00430|component_id_1|C-0434|1 
TA-00430|component_id_2|C-1679|1 
TA-00431|component_id_1|C-1203|1 
TA-00432|component_id_1|C-0036|1 
TA-00432|component_id_2|C-0062|1 
TA-00433|component_id_1|C-0036|1 
TA-00433|component_id_2|C-0062|1 
TA-00434|component_id_1|C-0444|1 
TA-00434|component_id_2|C-0445|1 
TA-00436|component_id_1|C-0444|2 
TA-00436|component_id_2|C-0445|2 
TA-00437|component_id_1|C-1624|2 
TA-00437|component_id_2|C-1631|2 
TA-00438|component_id_1|C-1624|2 
TA-00438|component_id_2|C-1631|2 
TA-00439|component_id_1|C-1624|2 
TA-00439|component_id_2|C-1631|2 
TA-00440|component_id_1|C-1625|1 
TA-00440|component_id_2|C-1632|1 
TA-00440|component_id_3|C-1642|1 
TA-00441|component_id_1|C-1625|2 
TA-00441|component_id_2|C-1632|2 
TA-00442|component_id_1|C-1623|1 
TA-00442|component_id_2|C-1630|1 
TA-00442|component_id_3|C-1640|1 
TA-00443|component_id_1|C-1625|1 
TA-00443|component_id_2|C-1632|1 
TA-00443|component_id_3|C-1642|1 
TA-00444|component_id_1|C-0461|1 
TA-00445|component_id_1|C-1625|2 
TA-00445|component_id_2|C-1632|2 
TA-00446|component_id_1|C-1420|2 
TA-00446|component_id_2|C-1421|2 
TA-00447|component_id_1|C-1420|2 
TA-00447|component_id_2|C-1421|2 
TA-00448|component_id_1|C-1420|2 
TA-00448|component_id_2|C-1421|2 
TA-00449|component_id_1|C-1420|2 
TA-00449|component_id_2|C-1421|2 
TA-00452|component_id_1|C-1420|2 
TA-00452|component_id_2|C-1421|2 
TA-00453|component_id_1|C-1312|2 
TA-00454|component_id_1|C-1417|1 
TA-00455|component_id_1|C-1207|1 
TA-00456|component_id_1|C-0461|1 
TA-00457|component_id_1|C-0453|1 
TA-00458|component_id_1|C-1625|1 
TA-00458|component_id_2|C-1632|1 
TA-00459|component_id_1|C-1625|1 
TA-00459|component_id_2|C-1632|1 
TA-00460|component_id_1|C-1625|1 
TA-00460|component_id_2|C-1632|1 
TA-00461|component_id_1|C-1625|1 
TA-00461|component_id_2|C-1632|1 
TA-00467|component_id_1|C-1243|2 
TA-00467|component_id_2|C-1244|2 
TA-00468|component_id_1|C-1243|2 
TA-00468|component_id_2|C-1244|2 
TA-00469|component_id_1|C-1925|1 
TA-00470|component_id_1|C-1620|2 
TA-00470|component_id_2|C-1627|2 
TA-00471|component_id_1|C-1621|2 
TA-00471|component_id_2|C-1628|2 
TA-00472|component_id_1|C-1621|2 
TA-00472|component_id_2|C-1628|2 
TA-00473|component_id_1|C-1505|1 
TA-00474|component_id_1|C-1620|2 
TA-00474|component_id_2|C-1627|2 
TA-00475|component_id_1|C-1620|2 
TA-00475|component_id_2|C-1627|2 
TA-00476|component_id_1|C-1207|1 
TA-00477|component_id_1|C-0463|1 
TA-00478|component_id_1|C-1625|1 
TA-00478|component_id_2|C-1632|1 
TA-00478|component_id_3|C-1642|1 
TA-00479|component_id_1|C-1622|1 
TA-00479|component_id_2|C-1629|1 
TA-00479|component_id_3|C-2004|1 
TA-00480|component_id_1|C-1622|1 
TA-00480|component_id_2|C-1629|1 
TA-00480|component_id_3|C-2004|1 
TA-00481|component_id_1|C-1221|1 
TA-00481|component_id_2|C-1624|1 
TA-00481|component_id_3|C-1631|1 
TA-00482|component_id_1|C-1620|1 
TA-00482|component_id_2|C-1627|1 
TA-00483|component_id_1|C-1620|1 
TA-00483|component_id_2|C-1627|1 
TA-00484|component_id_1|C-1750|1 
TA-00485|component_id_1|C-1622|1 
TA-00485|component_id_2|C-1629|1 
TA-00485|component_id_3|C-0081|1 
TA-00487|component_id_1|C-1420|2 
TA-00487|component_id_2|C-1421|2 
TA-00488|component_id_1|C-1623|1 
TA-00488|component_id_2|C-1630|1 
TA-00488|component_id_3|C-1647|1 
TA-00489|component_id_1|C-1623|1 
TA-00489|component_id_2|C-1630|1 
TA-00489|component_id_3|C-1647|1 
TA-00490|component_id_1|C-1623|1 
TA-00490|component_id_2|C-1630|1 
TA-00490|component_id_3|C-1647|1 
TA-00491|component_id_1|C-1623|1 
TA-00491|component_id_2|C-1630|1 
TA-00491|component_id_3|C-1647|1 
TA-00492|component_id_1|C-1623|1 
TA-00492|component_id_2|C-1630|1 
TA-00492|component_id_3|C-1647|1 
TA-00493|component_id_1|C-1623|1 
TA-00493|component_id_2|C-1630|1 
TA-00493|component_id_3|C-1647|1 
TA-00494|component_id_1|C-1623|1 
TA-00494|component_id_2|C-1630|1 
TA-00494|component_id_3|C-1647|1 
TA-00495|component_id_1|C-1623|1 
TA-00495|component_id_2|C-1630|1 
TA-00495|component_id_3|C-1647|1 
TA-00496|component_id_1|C-1647|2 
TA-00497|component_id_1|C-1647|2 
TA-00498|component_id_1|C-1623|1 
TA-00498|component_id_2|C-1630|1 
TA-00498|component_id_3|C-1647|1 
TA-00499|component_id_1|C-1623|1 
TA-00499|component_id_2|C-1630|1 
TA-00499|component_id_3|C-1647|1 
TA-00500|component_id_1|C-1623|1 
TA-00500|component_id_2|C-1630|1 
TA-00500|component_id_3|C-1647|2 
TA-00501|component_id_1|C-1420|2 
TA-00501|component_id_2|C-1421|2 
TA-00502|component_id_1|C-1420|2 
TA-00502|component_id_2|C-1421|2 
TA-00503|component_id_1|C-1420|2 
TA-00503|component_id_2|C-1421|2 
TA-00504|component_id_1|C-1420|2 
TA-00504|component_id_2|C-1421|2 
TA-00505|component_id_1|C-0448|2 
TA-00505|component_id_2|C-0449|2 
TA-00506|component_id_1|C-0448|2 
TA-00506|component_id_2|C-0449|2 
TA-00508|component_id_1|C-1638|2 
TA-00509|component_id_1|C-1638|2 
TA-00510|component_id_1|C-1624|1 
TA-00510|component_id_2|C-1631|1 
TA-00510|component_id_3|C-1641|1 
TA-00511|component_id_1|C-1622|2 
TA-00511|component_id_2|C-1629|2 
TA-00512|component_id_1|C-1623|2 
TA-00512|component_id_2|C-1630|2 
TA-00513|component_id_1|C-2008|2 
TA-00514|component_id_1|C-1623|2 
TA-00514|component_id_2|C-1630|2 
TA-00515|component_id_1|C-2008|2 
TA-00516|component_id_1|C-1623|1 
TA-00516|component_id_2|C-1630|1 
TA-00516|component_id_3|C-1640|1 
TA-00522|component_id_1|C-1534|1 
TA-00522|component_id_2|C-1571|1 
TA-00523|component_id_1|C-1621|1 
TA-00523|component_id_2|C-1628|1 
TA-00523|component_id_3|C-1638|1 
TA-00524|component_id_1|C-1621|1 
TA-00524|component_id_2|C-1628|1 
TA-00524|component_id_3|C-1638|1 
TA-00525|component_id_1|C-1621|2 
TA-00525|component_id_2|C-1628|2 
TA-00526|component_id_1|C-1621|2 
TA-00526|component_id_2|C-1628|2 
TA-00527|component_id_1|C-1243|2 
TA-00527|component_id_2|C-1244|2 
TA-00528|component_id_1|C-1243|2 
TA-00528|component_id_2|C-1244|2 
TA-00529|component_id_1|C-0448|2 
TA-00529|component_id_2|C-0449|2 
TA-00530|component_id_1|C-0442|1 
TA-00531|component_id_1|C-0448|1 
TA-00531|component_id_2|C-0449|1 
TA-00531|component_id_3|C-1739|1 
TA-00532|component_id_1|C-0442|1 
TA-00532|component_id_2|C-1625|1 
TA-00532|component_id_3|C-1632|1 
TA-00533|component_id_1|C-0448|1 
TA-00533|component_id_2|C-0449|1 
TA-00533|component_id_3|C-1739|1 
TA-00534|component_id_1|C-1642|1 
TA-00535|component_id_1|C-1624|1 
TA-00535|component_id_2|C-1639|1 
TA-00535|component_id_3|C-1655|1 
TA-00536|component_id_1|C-1624|2 
TA-00536|component_id_2|C-1631|2 
TA-00537|component_id_1|C-1624|2 
TA-00537|component_id_2|C-1631|2 
TA-00538|component_id_1|C-1625|1 
TA-00538|component_id_2|C-1632|1 
TA-00538|component_id_3|C-1718|1 
TA-00539|component_id_1|C-1625|1 
TA-00539|component_id_2|C-1632|1 
TA-00539|component_id_3|C-1718|1 
TA-00540|component_id_1|C-1585|1 
TA-00540|component_id_2|C-1598|1 
TA-00541|component_id_1|C-1845|2 
TA-00541|component_id_2|C-1846|2 
TA-00542|component_id_1|C-1845|2 
TA-00542|component_id_2|C-1846|2 
TA-00543|component_id_1|C-1476|2 
TA-00544|component_id_1|C-1620|2 
TA-00544|component_id_2|C-1627|2 
TA-00545|component_id_1|C-1637|2 
TA-00546|component_id_1|C-1638|2 
TA-00547|component_id_1|C-1420|2 
TA-00547|component_id_2|C-1421|2 
TA-00548|component_id_1|C-1622|2 
TA-00548|component_id_2|C-1629|2 
TA-00550|component_id_1|C-1624|2 
TA-00550|component_id_2|C-1631|2 
TA-00551|component_id_1|C-1624|2 
TA-00551|component_id_2|C-1631|2 
TA-00552|component_id_1|C-1624|1 
TA-00552|component_id_2|C-1631|1 
TA-00552|component_id_3|C-1648|1 
TA-00553|component_id_1|C-1624|1 
TA-00553|component_id_2|C-1631|1 
TA-00553|component_id_3|C-1648|1 
TA-00554|component_id_1|C-0448|1 
TA-00554|component_id_2|C-0449|1 
TA-00554|component_id_3|C-1565|1 
TA-00555|component_id_1|C-2043|1 
TA-00556|component_id_1|C-1621|2 
TA-00556|component_id_2|C-1628|2 
TA-00557|component_id_1|C-1625|1 
TA-00557|component_id_2|C-1632|1 
TA-00557|component_id_3|C-2001|1 
TA-00558|component_id_1|C-1624|1 
TA-00558|component_id_2|C-1631|1 
TA-00558|component_id_3|C-1641|1 
TA-00559|component_id_1|C-1624|1 
TA-00559|component_id_2|C-1631|1 
TA-00559|component_id_3|C-1641|1 
TA-00560|component_id_1|C-1622|1 
TA-00560|component_id_2|C-1629|1 
TA-00560|component_id_3|C-1646|1 
TA-00561|component_id_1|C-1622|1 
TA-00561|component_id_2|C-1629|1 
TA-00561|component_id_3|C-1646|1 
TA-00562|component_id_1|C-1243|2 
TA-00562|component_id_2|C-1244|2 
TA-00563|component_id_1|C-1243|1 
TA-00563|component_id_2|C-1244|1 
TA-00564|component_id_1|C-1221|1 
TA-00564|component_id_2|C-1624|1 
TA-00564|component_id_3|C-1631|1 
TA-00565|component_id_1|C-1221|1 
TA-00565|component_id_2|C-1624|1 
TA-00565|component_id_3|C-1631|1 
TA-00566|component_id_1|C-1785|2 
TA-00567|component_id_1|C-1845|2 
TA-00567|component_id_2|C-1846|2 
TA-00568|component_id_1|C-1624|1 
TA-00568|component_id_2|C-1631|1 
TA-00568|component_id_3|C-1648|1 
TA-00569|component_id_1|C-1624|1 
TA-00569|component_id_2|C-1631|1 
TA-00569|component_id_3|C-1641|1 
TA-00570|component_id_1|C-1624|1 
TA-00570|component_id_2|C-1631|1 
TA-00570|component_id_3|C-1889|1 
TA-00571|component_id_1|C-1625|1 
TA-00571|component_id_2|C-1632|1 
TA-00572|component_id_1|C-0448|2 
TA-00572|component_id_2|C-0449|2 
TA-00573|component_id_1|C-1624|1 
TA-00573|component_id_2|C-1631|1 
TA-00573|component_id_3|C-1648|1 
TA-00574|component_id_1|C-1624|1 
TA-00574|component_id_2|C-1631|1 
TA-00574|component_id_3|C-1648|1 
TA-00575|component_id_1|C-1623|2 
TA-00575|component_id_2|C-1630|2 
TA-00576|component_id_1|C-1623|2 
TA-00576|component_id_2|C-1630|2 
TA-00577|component_id_1|C-1623|1 
TA-00577|component_id_2|C-1630|1 
TA-00577|component_id_3|C-1640|1 
TA-00578|component_id_1|C-1624|1 
TA-00578|component_id_2|C-1631|1 
TA-00579|component_id_1|C-1624|1 
TA-00579|component_id_2|C-1631|1 
TA-00580|component_id_1|C-1624|2 
TA-00580|component_id_2|C-1631|2 
TA-00581|component_id_1|C-1624|2 
TA-00581|component_id_2|C-1631|2 
TA-00582|component_id_1|C-1622|2 
TA-00582|component_id_2|C-1629|2 
TA-00583|component_id_1|C-1622|2 
TA-00583|component_id_2|C-1629|2 
TA-00584|component_id_1|C-1622|2 
TA-00584|component_id_2|C-1629|2 
TA-00585|component_id_1|C-1622|2 
TA-00585|component_id_2|C-1629|2 
TA-00586|component_id_1|C-1621|2 
TA-00586|component_id_2|C-1628|2 
TA-00587|component_id_1|C-1622|1 
TA-00587|component_id_2|C-1623|1 
TA-00587|component_id_3|C-1629|1 
TA-00587|component_id_4|C-1658|1 
TA-00588|component_id_1|C-1642|2 
TA-00589|component_id_1|C-1624|1 
TA-00589|component_id_2|C-1631|1 
TA-00589|component_id_3|C-1648|1 
TA-00590|component_id_1|C-1527|1 
TA-00591|component_id_1|C-0840|1 
TA-00592|component_id_1|C-1312|2 
TA-00593|component_id_1|C-1312|2 
TA-00594|component_id_1|C-1312|2 
TA-00595|component_id_1|C-1620|2 
TA-00595|component_id_2|C-1627|2 
TA-00596|component_id_1|C-1974|2 
TA-00597|component_id_1|C-1221|1 
TA-00597|component_id_2|C-1624|1 
TA-00597|component_id_3|C-1631|1 
TA-00598|component_id_1|C-1221|1 
TA-00598|component_id_2|C-1624|1 
TA-00598|component_id_3|C-1631|1 
TA-00599|component_id_1|C-1648|2 
TA-00602|component_id_1|C-1848|2 
TA-00602|component_id_2|C-0001|2 
TA-00603|component_id_1|C-1626|1 
TA-00603|component_id_2|C-1633|1 
TA-00604|component_id_1|C-1495|1 
TA-00605|component_id_1|C-0817|1 
TA-00606|component_id_1|C-1420|2 
TA-00606|component_id_2|C-1421|2 
TA-00607|component_id_1|C-1420|2 
TA-00607|component_id_2|C-1421|2 
TA-00610|component_id_1|C-1243|2 
TA-00610|component_id_2|C-1244|2 
TA-00611|component_id_1|C-1243|2 
TA-00611|component_id_2|C-1244|2 
TA-00612|component_id_1|C-1349|1 
TA-00612|component_id_2|C-1642|1 
TA-00613|component_id_1|C-1495|1 
TA-00613|component_id_2|C-1625|1 
TA-00613|component_id_3|C-1632|1 
TA-00614|component_id_1|C-1621|2 
TA-00614|component_id_2|C-1628|2 
TA-00615|component_id_1|C-1351|1 
TA-00616|component_id_1|C-1436|2 
TA-00617|component_id_1|C-1436|2 
TA-00618|component_id_1|C-1436|2 
TA-00620|component_id_1|C-1621|2 
TA-00620|component_id_2|C-1628|2 
TA-00621|component_id_1|C-1622|2 
TA-00621|component_id_2|C-1629|2 
TA-00622|component_id_1|C-1622|2 
TA-00622|component_id_2|C-1629|2 
TA-00623|component_id_1|C-1622|2 
TA-00623|component_id_2|C-1629|2 
TA-00624|component_id_1|C-1622|2 
TA-00624|component_id_2|C-1629|2 
TA-00625|component_id_1|C-1622|2 
TA-00625|component_id_2|C-1629|2 
TA-00626|component_id_1|C-1622|2 
TA-00626|component_id_2|C-1629|2 
TA-00627|component_id_1|C-1622|1 
TA-00627|component_id_2|C-1629|1 
TA-00627|component_id_3|C-2004|1 
TA-00628|component_id_1|C-1624|1 
TA-00628|component_id_2|C-1625|1 
TA-00629|component_id_1|C-1624|2 
TA-00629|component_id_2|C-1631|2 
TA-00630|component_id_1|C-1624|2 
TA-00630|component_id_2|C-1631|2 
TA-00633|component_id_1|C-1621|2 
TA-00633|component_id_2|C-1628|2 
TA-00634|component_id_1|C-1621|2 
TA-00634|component_id_2|C-1628|2 
TA-00635|component_id_1|C-1621|2 
TA-00635|component_id_2|C-1628|2 
TA-00636|component_id_1|C-1621|2 
TA-00636|component_id_2|C-1628|2 
TA-00639|component_id_1|C-1621|2 
TA-00639|component_id_2|C-1628|2 
TA-00640|component_id_1|C-1621|2 
TA-00640|component_id_2|C-1628|2 
TA-00641|component_id_1|C-1622|2 
TA-00641|component_id_2|C-1629|2 
TA-00642|component_id_1|C-1622|2 
TA-00642|component_id_2|C-1629|2 
TA-00643|component_id_1|C-1621|2 
TA-00643|component_id_2|C-1628|2 
TA-00644|component_id_1|C-1621|1 
TA-00644|component_id_2|C-1622|1 
TA-00644|component_id_3|C-1628|1 
TA-00644|component_id_4|C-1660|1 
TA-00645|component_id_1|C-1621|1 
TA-00645|component_id_2|C-1622|1 
TA-00645|component_id_3|C-1628|1 
TA-00645|component_id_4|C-1660|1 
TA-00646|component_id_1|C-1431|1 
TA-00646|component_id_2|C-1484|1 
TA-00646|component_id_3|C-1725|1 
TA-00646|component_id_4|C-1882|1 
TA-00647|component_id_1|C-1431|1 
TA-00647|component_id_2|C-1725|1 
TA-00647|component_id_3|C-2017|1 
TA-00647|component_id_4|C-2019|1 
TA-00648|component_id_1|C-1623|1 
TA-00648|component_id_2|C-1630|1 
TA-00648|component_id_3|C-1892|1 
TA-00649|component_id_1|C-1623|1 
TA-00649|component_id_2|C-1630|1 
TA-00649|component_id_3|C-1892|1 
TA-00650|component_id_1|C-1620|2 
TA-00650|component_id_2|C-1627|2 
TA-00651|component_id_1|C-1233|1 
TA-00652|component_id_1|C-1354|1 
TA-00653|component_id_1|C-1366|1 
TA-00654|component_id_1|C-1420|2 
TA-00654|component_id_2|C-1421|2 
TA-00659|component_id_1|C-1624|1 
TA-00659|component_id_2|C-1631|1 
TA-00659|component_id_3|C-1889|1 
TA-00660|component_id_1|C-1624|1 
TA-00660|component_id_2|C-1631|1 
TA-00660|component_id_3|C-1648|1 
TA-00661|component_id_1|C-1623|1 
TA-00661|component_id_2|C-1630|1 
TA-00661|component_id_3|C-1647|1 
TA-00662|component_id_1|C-1623|1 
TA-00662|component_id_2|C-1630|1 
TA-00662|component_id_3|C-1647|1 
TA-00663|component_id_1|C-1243|2 
TA-00663|component_id_2|C-1244|2 
TA-00664|component_id_1|C-1243|2 
TA-00664|component_id_2|C-1244|2 
TA-00665|component_id_1|C-1243|2 
TA-00665|component_id_2|C-1244|2 
TA-00666|component_id_1|C-1420|2 
TA-00666|component_id_2|C-1421|2 
TA-00667|component_id_1|C-1243|2 
TA-00667|component_id_2|C-1244|2 
TA-00668|component_id_1|C-1420|2 
TA-00668|component_id_2|C-1421|2 
TA-00669|component_id_1|C-1243|2 
TA-00669|component_id_2|C-1244|2 
TA-00670|component_id_1|C-0087|1 
TA-00671|component_id_1|C-0094|1 
TA-00672|component_id_1|C-1366|1 
TA-00673|component_id_1|C-1353|1 
TA-00674|component_id_1|C-1353|1 
TA-00676|component_id_1|C-1623|2 
TA-00676|component_id_2|C-1658|2 
TA-00677|component_id_1|C-1625|2 
TA-00677|component_id_2|C-1632|2 
TA-00678|component_id_1|C-1624|1 
TA-00678|component_id_2|C-1631|1 
TA-00678|component_id_3|C-1641|1 
TA-00679|component_id_1|C-1623|1 
TA-00679|component_id_2|C-1630|1 
TA-00679|component_id_3|C-1647|1 
TA-00680|component_id_1|C-1623|1 
TA-00680|component_id_2|C-1630|1 
TA-00680|component_id_3|C-1647|1 
TA-00681|component_id_1|C-1623|1 
TA-00681|component_id_2|C-1630|1 
TA-00681|component_id_3|C-1647|1 
TA-00682|component_id_1|C-1623|1 
TA-00682|component_id_2|C-1630|1 
TA-00682|component_id_3|C-1647|1 
TA-00683|component_id_1|C-1779|1 
TA-00683|component_id_2|C-1781|1 
TA-00684|component_id_1|C-1624|2 
TA-00684|component_id_2|C-1631|2 
TA-00684|component_id_3|C-0082|1 
TA-00685|component_id_1|C-1624|2 
TA-00685|component_id_2|C-1631|2 
TA-00686|component_id_1|C-1623|1 
TA-00686|component_id_2|C-1630|1 
TA-00686|component_id_3|C-1647|1 
TA-00687|component_id_1|C-1623|1 
TA-00687|component_id_2|C-1630|1 
TA-00687|component_id_3|C-1647|1 
TA-00689|component_id_1|C-1622|1 
TA-00689|component_id_2|C-1629|1 
TA-00689|component_id_3|C-2004|1 
TA-00690|component_id_1|C-1345|1 
TA-00691|component_id_1|C-1243|2 
TA-00691|component_id_2|C-1244|2 
TA-00692|component_id_1|C-1534|1 
TA-00692|component_id_2|C-1571|1 
TA-00693|component_id_1|C-1402|1 
TA-00693|component_id_2|C-0100|1 
TA-00694|component_id_1|C-0100|1 
TA-00695|component_id_1|C-1435|2 
TA-00696|component_id_1|C-1435|2 
TA-00697|component_id_1|C-1641|1 
TA-00697|component_id_2|C-2005|1 
TA-00698|component_id_1|C-1621|1 
TA-00698|component_id_2|C-1628|1 
TA-00698|component_id_3|C-1638|1 
TA-00699|component_id_1|C-1621|2 
TA-00699|component_id_2|C-1628|2 
TA-00700|component_id_1|C-1621|2 
TA-00700|component_id_2|C-1628|2 
TA-00704|component_id_1|C-1420|2 
TA-00704|component_id_2|C-1421|2 
TA-00705|component_id_1|C-1568|1 
TA-00706|component_id_1|C-1352|1 
TA-00707|component_id_1|C-1312|2 
TA-00708|component_id_1|C-1312|2 
TA-00709|component_id_1|C-1623|2 
TA-00709|component_id_2|C-1630|2 
TA-00710|component_id_1|C-1622|2 
TA-00710|component_id_2|C-1629|2 
TA-00711|component_id_1|C-1777|1 
TA-00711|component_id_2|C-1783|1 
TA-00712|component_id_1|C-1779|1 
TA-00712|component_id_2|C-1781|1 
TA-00713|component_id_1|C-1625|2 
TA-00713|component_id_2|C-1632|2 
